,epoch_accuracies,epoch_accuracies_real,epoch_accuracies_fake,epoch_auc_scores,epoch_f1_scores,mean_real,mean_fake,loss_d,loss_rf_real,loss_rf_fake_d,loss_jigsaw_real,loss_g,loss_rf_fake_g,loss_jigsaw_fake
87,0.974551687763713,0.9699367088607594,0.9791666666666666,0.9987803270042194,0.972836360714663,0.9451273,0.04114007,2.8106829778051576,0.08495788463632023,0.07407055870939429,2.6516545331930814,6.357955718342262,6.357955718342262,2.661026775585448
88,0.9757383966244726,0.9707278481012658,0.9807489451476793,0.9991758966244726,0.9720111028494183,0.9471851,0.03944415,2.8087885057875877,0.08234671828089447,0.07482031854623862,2.651621469465489,6.600737375549123,6.600737375549123,2.6611054305788837
89,0.9762658227848101,0.9709915611814346,0.9815400843881856,0.9978408491561181,0.9744373013255553,0.95252204,0.03807835,2.7947312749387847,0.07502232997802234,0.06876274588211334,2.6509461936065417,6.4612720032784505,6.4612720032784505,2.6635346130982733
90,0.9800896624472574,0.9725738396624473,0.9876054852320675,0.997956223628692,0.9780179220524192,0.949975,0.03317576,2.804964480017811,0.07850578356370143,0.07765071903853255,2.648807981346227,6.28409412540967,6.28409412540967,2.6537528862933066
91,0.960574894514768,0.9483122362869199,0.9728375527426161,0.9990440400843882,0.9549149440315283,0.92917025,0.04433111,2.8991059321391432,0.13585657732253578,0.10914432631855327,2.6541050285226686,7.1402529231606655,7.1402529231606655,2.683751348704728
92,0.9702004219409283,0.9649261603375527,0.9754746835443038,0.9989945938818565,0.9674829365230216,0.9410539,0.045189295,2.830807131554004,0.09265677845417943,0.09487177959914633,2.643278567599848,6.456256376540107,6.456256376540107,2.651074604646063
93,0.9825949367088608,0.9757383966244726,0.989451476793249,0.9984012394514767,0.9803960895283221,0.95293003,0.03682911,2.7693837745280208,0.06857250595308516,0.0614486785217706,2.639362594749354,5.95209810955112,5.95209810955112,2.651163504596501
94,0.9815400843881856,0.9773206751054853,0.9857594936708861,0.9988132911392406,0.9799451871643762,0.9505668,0.040155444,2.7816710120011985,0.0678028309767079,0.06505950586391389,2.6488086744702817,6.0614285841269835,6.0614285841269835,2.6390765447656817
95,0.9819356540084389,0.9773206751054853,0.9865506329113924,0.9987308808016878,0.9812352981679413,0.9542086,0.035530325,2.7713830853313333,0.06565633270383937,0.062319479468739704,2.6434072683632124,6.358957348996577,6.358957348996577,2.63321482883727
96,0.9659810126582279,0.9564873417721519,0.9754746835443038,0.9938393694327238,0.9595610755705911,0.937289,0.045222137,2.872851257082782,0.12963022064581609,0.0975072893300494,2.645713756859051,6.543845910060255,6.543845910060255,2.6609566684513655
97,0.962948312236287,0.9607067510548524,0.9651898734177216,0.9972145305907173,0.961934643053815,0.9398179,0.055515975,2.8413051150519135,0.09534173105743429,0.10147683768024114,2.644486557079267,6.562380335250484,6.562380335250484,2.6379615003046606
98,0.979957805907173,0.9749472573839663,0.9849683544303798,0.9986814345991561,0.9781387052148157,0.95629483,0.035758007,2.7639033371889137,0.06554738631804535,0.059228400187890766,2.639127548233869,6.559679639490345,6.559679639490345,2.6442363352715215
99,0.9727056962025317,0.9667721518987342,0.9786392405063291,0.9988462552742616,0.9687023248611333,0.9472459,0.03959872,2.8143001075535383,0.08989899405510801,0.08480171481609938,2.6395993926857093,7.007204258492225,7.007204258492225,2.6568386051725237
100,0.9798259493670886,0.9738924050632911,0.9857594936708861,0.997989187763713,0.9780121390731972,0.9511796,0.037529323,2.7867165446784425,0.07702760176222721,0.06608259446806233,2.6436063438528197,6.413247931355666,6.413247931355666,2.660694838576176
101,0.9848364978902954,0.9825949367088608,0.98707805907173,0.9994725738396625,0.9837295841956711,0.9639774,0.031501513,2.727188947331553,0.048674574851859685,0.047586121791158315,2.630928252819721,6.680982291949952,6.680982291949952,2.624399956771593
102,0.9849683544303798,0.9841772151898734,0.9857594936708861,0.9993242352320675,0.9844817841186554,0.96257925,0.031204304,2.7354734859386074,0.050558358626467466,0.049661543522371995,2.635253584334619,6.7978462614590605,6.7978462614590605,2.6355480584414197
103,0.9785073839662447,0.9744198312236287,0.9825949367088608,0.9982034546413502,0.9763587895075972,0.9525207,0.03905846,2.779505831279835,0.07468376563116431,0.07160861656574283,2.6332134486250736,6.528471411531988,6.528471411531988,2.643419465938198
104,0.9767932489451476,0.9741561181434599,0.9794303797468354,0.9993407172995781,0.9758213100007883,0.95441973,0.039056897,2.7623668833623958,0.06775454334312206,0.06232465228385549,2.6322876904081194,6.9167649896839,6.9167649896839,2.6447382285122125
105,0.9676951476793249,0.9580696202531646,0.9773206751054853,0.9985990242616034,0.9644712873754768,0.9448339,0.041663274,2.8131556802661106,0.09431700316435283,0.08702778809365094,2.6318108884594107,7.205648758743383,7.205648758743383,2.6472848799661244
106,0.9763537271448663,0.9699367088607594,0.9827707454289734,0.9964856569385842,0.9729372587659836,0.9489214,0.040590268,2.7815936577471,0.08493281240785282,0.07100252488960249,2.625658326008149,6.668583900616642,6.668583900616642,2.650529254840899
107,0.9721782700421941,0.9659810126582279,0.9783755274261603,0.9972804588607594,0.9701847760370281,0.9472048,0.043239594,2.8143313504472562,0.08691337893294425,0.09163739960817271,2.6357805658493363,6.648896394399651,6.648896394399651,2.6432568765390774
108,0.9891877637130801,0.9862869198312236,0.9920886075949367,0.9995879483122363,0.988776086520167,0.9634792,0.027291114,2.7167211343467486,0.049458772145253495,0.045162169766312224,2.6221001963072186,6.449436442258489,6.449436442258489,2.640728974644142
109,0.9789029535864979,0.9757383966244726,0.9820675105485233,0.998978111814346,0.9768931992038603,0.95658016,0.034755684,2.7610220697861685,0.06773847405487367,0.06379898864346584,2.629484613233478,6.836953059530459,6.836953059530459,2.6496973208737273
110,0.9889240506329114,0.9868143459915611,0.9910337552742616,0.9994396097046413,0.9884547702878708,0.9674914,0.030454429,2.709888386826978,0.04301688809952778,0.040549896131694525,2.6263216014652815,6.3446627327158485,6.3446627327158485,2.634004317255463
111,0.97556258790436,0.9703762306610408,0.9807489451476793,0.9992912710970464,0.9741363227063421,0.9500484,0.037341703,2.7748359919600345,0.07616390211432764,0.07435444529805153,2.6243176440146403,6.949825323583708,6.949825323583708,2.6370820174237344
112,0.9699367088607594,0.9694092827004219,0.9704641350210971,0.9983847573839663,0.9680847902320873,0.95058054,0.048361115,2.7878058027114547,0.09086437350386996,0.0764314665988929,2.6205099554504523,6.763925920810378,6.763925920810378,2.6383243753940246
113,0.9791666666666666,0.9731012658227848,0.9852320675105485,0.9993901635021097,0.9775773682921571,0.95491815,0.033989273,2.750876797905451,0.06795516585508647,0.062033956119600824,2.620887680898739,6.721120277034583,6.721120277034583,2.6319219050025136
114,0.9886603375527426,0.9860232067510548,0.9912974683544303,0.9995714662447257,0.9880681086787724,0.9654588,0.028053965,2.7085190211670307,0.04647863540709321,0.04438198115503492,2.6176583958074513,6.328258163818327,6.328258163818327,2.6357125491532596
115,0.9678270042194093,0.9617616033755274,0.9738924050632911,0.9986979166666666,0.9650027903383096,0.9443075,0.044198304,2.813347554911038,0.09979812937345196,0.09279709782625983,2.620752328558813,7.142456868529822,7.142456868529822,2.6255001730053737
116,0.9757383966244726,0.9707278481012658,0.9807489451476793,0.9990440400843882,0.9739565009590404,0.95204234,0.04355961,2.7683897561664823,0.08038354661876111,0.06784460938380042,2.6201616037747026,6.527368660214581,6.527368660214581,2.636972638625133
117,0.9762658227848101,0.9709915611814346,0.9815400843881856,0.9984012394514767,0.9736735327636928,0.95095766,0.041211843,2.765289944435474,0.07859841368555003,0.06610629850337114,2.6205852343563287,6.472373538882421,6.472373538882421,2.6113623184493826
