,epoch_accuracies,epoch_accuracies_real,epoch_accuracies_fake,epoch_auc_scores,epoch_f1_scores,mean_real,mean_fake,loss_d,loss_rf_real,loss_rf_fake_d,loss_g
84,0.9608386075949367,0.9530590717299579,0.9686181434599156,0.9960443037974683,0.9558463080747156,0.92983437,0.05199859,0.23492754236470814,0.12229422091904886,0.1126333210668389,5.949959744883992
85,0.9705959915611815,0.9641350210970464,0.9770569620253164,0.9981210443037974,0.9685926630706831,0.9410614,0.04857716,0.18322355487287625,0.09717990505673371,0.08604365064433533,6.019108517606298
86,0.9596518987341772,0.9477848101265823,0.9715189873417721,0.9963904272151899,0.9526863276509889,0.92950195,0.051311143,0.24620240428268847,0.1341037644847623,0.11209863933119973,6.209861646095912
87,0.9638713080168776,0.9530590717299579,0.9746835443037974,0.9975441719409283,0.9599354720444183,0.93411785,0.05281821,0.21102347047724426,0.11394437322213341,0.0970790966090396,5.457320728633977
88,0.9688379043600561,0.9611462728551337,0.9765295358649789,0.9973299050632911,0.964791994497526,0.9355944,0.05059716,0.19944307268577538,0.10821962388662952,0.09122344831557097,5.439031295132536
89,0.9657172995780591,0.9554324894514767,0.9760021097046413,0.9985825421940928,0.9619096285561537,0.9355332,0.043761104,0.21366548996132834,0.10752520835263574,0.10614028115300558,6.629891345269569
90,0.9737605485232067,0.9630801687763713,0.9844409282700421,0.9961431962025317,0.9690772962310646,0.9417077,0.038069744,0.18826249418349175,0.10108617693103107,0.08717631745352618,5.797644875723601
91,0.9702004219409283,0.9601793248945147,0.9802215189873418,0.9969672995780591,0.9681678842558492,0.93451846,0.044190437,0.2026297490255915,0.10445321019926675,0.09817653856782871,5.528242583516278
92,0.9658491561181435,0.9564873417721519,0.9752109704641351,0.9953520569620253,0.961972290651844,0.9313182,0.044014968,0.23811375470989177,0.12080917690466748,0.11730457667047013,5.994721484398037
93,0.9728375527426161,0.9665084388185654,0.9791666666666666,0.9977419567510548,0.9698185527553995,0.94508046,0.047186688,0.16900028930862168,0.09270883460002655,0.07629145461285834,5.372989459882809
94,0.9658052039381152,0.9545534458509143,0.9770569620253164,0.9963757764885138,0.9610992706252635,0.9338195,0.045625158,0.22279749954471026,0.12012525345191136,0.10267224543099378,5.9824954442334075
95,0.9688818565400844,0.9620253164556962,0.9757383966244726,0.9974123154008439,0.9655539047807733,0.94168967,0.045425575,0.1897085716740134,0.09730140999205797,0.09240716194280166,6.175979595647079
96,0.9704641350210971,0.9580696202531646,0.9828586497890295,0.9973628691983122,0.9655391314499941,0.9375881,0.04362797,0.20645643020970236,0.1068799011351691,0.09957652875243879,5.821404034829844
97,0.9688818565400844,0.9654535864978903,0.9723101265822784,0.9976925105485233,0.9662058629640276,0.9400943,0.051416967,0.1855409444048942,0.09458224490115079,0.09095870019653851,5.573316907077902
98,0.9719145569620253,0.9649261603375527,0.9789029535864979,0.9980056698312236,0.9688836094636213,0.9414517,0.04411847,0.17565047542882872,0.09137623278403448,0.08427424196563482,5.442236179540932
99,0.9760021097046413,0.9659810126582279,0.9860232067510548,0.9991099683544303,0.9721206440203791,0.94417655,0.040216155,0.16476420957039067,0.08888652491356988,0.07587768546259424,5.540264837349517
100,0.9707278481012658,0.9662447257383966,0.9752109704641351,0.9979232594936709,0.9679278263185961,0.94409233,0.049985845,0.17747980683959946,0.09317979627693662,0.08430001081482268,5.778052733417302
101,0.9604430379746836,0.9564873417721519,0.9643987341772152,0.9980056698312236,0.9563896754876021,0.9352386,0.0531432,0.2257899148010242,0.1163012354800355,0.10948867979657864,6.389097140811164
102,0.974551687763713,0.9638713080168776,0.9852320675105485,0.9961761603375527,0.9720658875806486,0.9425455,0.035646655,0.1750193600594911,0.09305266305323763,0.08196669787163958,5.954960442293546
103,0.9752109704641351,0.9683544303797469,0.9820675105485233,0.9968024789029536,0.9731697952174332,0.9475681,0.038382027,0.15771702936760107,0.0837084400536135,0.07400858920194464,6.06090204071898
104,0.9741561181434599,0.9691455696202531,0.9791666666666666,0.9982858649789029,0.9718481649758095,0.9477612,0.044528075,0.16161217429220306,0.08487099175623632,0.07674118332374075,5.906972105493022
105,0.964003164556962,0.9541139240506329,0.9738924050632911,0.9984342035864979,0.9579999971942348,0.9370722,0.04466898,0.21000280845905397,0.11473142596178819,0.09527138349903908,6.353048899002719
106,0.9695850914205345,0.959563994374121,0.979606188466948,0.9965405971636193,0.9659243250751974,0.94182926,0.043122273,0.18190208206322625,0.09154735006689575,0.09035473259915663,5.941998604480728
107,0.9539820675105485,0.9467299578059072,0.9612341772151899,0.9952861286919831,0.948686177348753,0.93010247,0.05950399,0.2670871593214803,0.13394817266565662,0.1331389855315928,6.056529989976923
108,0.974551687763713,0.9704641350210971,0.9786392405063291,0.9989286656118144,0.9730208932621146,0.94716054,0.045737687,0.1518952638971352,0.08063512181821456,0.07126014125466476,5.6818067449054634
109,0.9502900843881856,0.9459388185654009,0.9546413502109705,0.9975936181434599,0.9459535570212882,0.92675686,0.06376142,0.262057776970139,0.13280661851834147,0.12925115813752913,6.359781162145269
110,0.9716508438818565,0.9646624472573839,0.9786392405063291,0.998467167721519,0.9689676033651231,0.94728184,0.042266443,0.15689281498736266,0.08298776020135268,0.0739050539098567,5.764547049999237
111,0.9634757383966245,0.9554324894514767,0.9715189873417721,0.9963739451476793,0.9588554803163426,0.93818814,0.05252117,0.19833252757624625,0.10898159822191099,0.0893509288632273,5.769803956591128
